time [Myr],sc1_f1 [m],sc1_f2 [m],sc1_f3 [m],sc2_f1 [m],sc2_f2 [m],sc2_f3 [m],sc3_f1 [m],sc3_f2 [m],sc3_f3 [m],sc4_f1 [m],sc4_f2 [m],sc4_f3 [m],sc5_f1 [m],sc5_f2 [m],sc5_f3 [m],sc6_f1 [m],sc6_f2 [m],sc6_f3 [m],sc7_f1 [m],sc7_f2 [m],sc7_f3 [m],sc8_f1 [m],sc8_f2 [m],sc8_f3 [m],sc9_f1 [m],sc9_f2 [m],sc9_f3 [m],sc10_f1 [m],sc10_f2 [m],sc10_f3 [m],sc11_f1 [m],sc11_f2 [m],sc11_f3 [m],sc12_f1 [m],sc12_f2 [m],sc12_f3 [m],sc13_f1 [m],sc13_f2 [m],sc13_f3 [m],sc14_f1 [m],sc14_f2 [m],sc14_f3 [m],sc15_f1 [m],sc15_f2 [m],sc15_f3 [m],sc16_f1 [m],sc16_f2 [m],sc16_f3 [m],sc17_f1 [m],sc17_f2 [m],sc17_f3 [m],sc18_f1 [m],sc18_f2 [m],sc18_f3 [m],sc19_f1 [m],sc19_f2 [m],sc19_f3 [m],sc20_f1 [m],sc20_f2 [m],sc20_f3 [m],sc21_f1 [m],sc21_f2 [m],sc21_f3 [m],sc22_f1 [m],sc22_f2 [m],sc22_f3 [m],sc23_f1 [m],sc23_f2 [m],sc23_f3 [m],sc24_f1 [m],sc24_f2 [m],sc24_f3 [m],sc25_f1 [m],sc25_f2 [m],sc25_f3 [m],sc26_f1 [m],sc26_f2 [m],sc26_f3 [m],sc27_f1 [m],sc27_f2 [m],sc27_f3 [m],sc28_f1 [m],sc28_f2 [m],sc28_f3 [m],sc29_f1 [m],sc29_f2 [m],sc29_f3 [m],sc30_f1 [m],sc30_f2 [m],sc30_f3 [m]
1.78,1.0670410888079318,0.09629609841131923,0.8176207427442089,3.2841375658083583,0.07996566520881045,0.16320859419295572,2.0084688492842826,0.900426632346758,0.16264997077909454,1.5735879490909397,1.5663098959443909,0.0006940482138223555,1.4410825692074458,1.318331140971861,0.10461084216693871,2.1521954513481467,0.707911034142927,0.07756361321747382,1.0202252549072608,1.072232141477768,0.5984413675678573,2.3788733949654253,0.47355387471909793,0.5034886834096333,1.3150932398489548,0.010179827484423259,0.9006929334949276,1.5727026534356854,0.18239467758948302,1.0817218442912326,1.2941626029688482,1.5639394545248089,0.20167409758909788,1.9510339148683602,1.5278314906986772,0.3267231159677814,1.974212122981752,0.9383999118405878,0.3267379892536511,2.577910535539986,0.0,0.40575363047076507,1.176981561302989,0.5986944875407793,0.6143434416569616,0.5682100822427006,1.5458391774054185,0.4425729738265237,0.03266463033846954,0.01124589923859038,0.009258536794072425,6.385391654468362e-9,1.0094473839021258,8.751822626790721,1.2472768400641751e-25,0.015158944115610785,0.46007217699963693,5.492305144725901e-26,0.004342320626871521,0.5583385487962121,1.7142853960106966e-26,0.005883537595324126,0.2799228947407886,8.441797353284082e-28,0.007498204610057067,0.0923341042940655,4.020311192499713e-29,0.0011369105614680414,0.7080164945870514,8.291543839508298e-29,0.00010488347956639315,0.889955917394958,3.3936513892913236e-29,0.0027275704284577445,0.26999744702953943,7.289214325679192e-30,0.0012679601277636816,0.22264204670606322,1.0653545170619877e-31,0.0022089106358273466,0.5166237789382998,0.0,0.0015183211073584572,0.4138538754613896,3.4863220920228426e-32,0.0008187596709854088,0.4483697437842256,6.747821940377683e-33,0.0002792881561169884,0.5757459595498579
1.8,0.1898825393816098,1.014219433775624,0.588146542819146,0.41760936537609367,1.0621815625324451,0.5118935472995787,1.5004138203310016,1.1187743925316227,0.38080529047797107,1.1570947323265737,1.9723463407316537,0.180123896366504,0.5254406212344098,3.0142236830740345,0.021994688248098273,1.2276158995255066,1.7325477936671012,0.20253775612807529,1.4901880779116814,1.695035833675574,0.2178289545886744,1.0983962009564465,2.34692013822368,0.33735535379209586,2.160710249572912,1.326988652117934,0.4332458275390691,1.536201995028729,1.207589304458351,0.5430223987497824,1.0828312863387817,2.2054496670325063,0.17661492880281546,2.0658431319150723,1.1393851914199868,0.0,2.7191177223666507,0.46471262673199454,0.03864368467479893,2.734920496046798,0.3278632635032928,0.19722094201099633,2.4351356480927655,0.1110497912125846,1.1018509892553052,1.692197372732093,0.6185968112596824,0.6604041309633167,0.3434992533541993,0.7464268598079988,0.6936195310855031,2.566242813819934e-8,1.3752185154716325,8.719819092840064,0.0,0.010183016724189023,0.48401530260762493,0.0,0.008431286230973936,0.4367618234207555,8.363472697808594e-28,0.004047148109332795,0.48424935030884647,1.1962711797470681e-29,0.004663985707613692,0.5708953581950809,1.9378333967202776e-29,0.00144808244864479,0.47714577114102197,1.4973834889399058e-29,0.0042604440737141125,0.08556539446097897,2.843050381544302e-30,0.0010085305708511033,0.6268155854636446,6.701957436843535e-31,0.00023700022247882395,0.5628675617768982,1.4446590112741523e-31,0.002466961441303024,0.4133239309281986,1.368467439836033e-32,0.0007681349792156163,0.49926847772599725,5.900339497096925e-33,0.0004984897744454631,0.49964790425605127,2.7573252828065293e-34,0.0,0.6834885705269682
1.82,0.2960629245979548,1.9037369155611281,0.7550082519539947,1.7728583831161864,1.9494211748567434,0.35360152285746493,2.0128360986820852,1.427938094416108,0.0,1.6398267982486538,1.004467506274959,0.06350368184209562,1.5588722211725137,1.192569077611612,0.034524529765042805,1.5167289426292703,1.401591262268323,0.17260919902262778,0.9174996993261839,1.568792398598472,0.5169528639497555,0.7996523057268566,1.712546092458723,0.63273331468173,1.6576215654347497,1.1152047437258774,0.29154732569847,0.7895878482055549,2.1408414079086713,0.2527034026976084,0.182336273577301,2.3716236116455147,0.2535402666444874,0.5128102742517218,2.288276671876526,0.02095621428409367,0.7041043728718009,1.7347080187296355,0.2978227413879199,0.9601615097431797,1.9859872998676271,0.20237513976150542,1.6340513054069268,1.6064025897797685,0.0254696459405259,1.888731678901894,1.1094091448940677,0.4140200416727824,1.7951108328940013,2.2130624578569593,0.12913018736887352,0.00039849208679470675,12.226756764870567,1.7216760924664496,8.622298737230299e-27,0.003532623469638193,0.11367825662137584,6.367634809764396e-28,0.003497423263880244,0.3453425532917606,9.78878296648748e-31,0.0031299191852244505,0.4497463963427163,0.0,0.002927779370057807,0.6967455607631492,2.2531628383391693e-30,0.001783373860523114,0.3492037266700418,2.1945260196383356e-30,0.0013645520926326843,0.5017579176690067,1.8643241971926859e-31,0.0017822969793858565,0.33079293922879605,6.974501969788437e-32,0.0003524289532852487,0.4269708114397941,9.652162680926418e-33,0.0012639442871814873,0.37808518041113454,6.362918529330014e-33,0.0006218297398103656,0.07553407924211357,7.29649950833741e-34,0.000808598010560368,0.15832924683266164,2.01899895003234e-34,0.0002615218320257057,0.324951098861204
1.84,0.7446973125804041,3.1778551693894794,0.21109275665439917,0.9555027836976812,0.87868560285318,0.0,1.630108194204719,0.24548321580770607,0.04218951322768783,0.9676294115875513,0.5061645558131266,0.41475138985580373,0.9726373377879554,0.7656884953576824,0.12347014184361196,0.9152980296135487,0.892537541653127,1.9203630201462516e-5,1.2606195372315538,0.35443705367538236,0.2785244707435173,1.1283767369309732,0.42778476089617046,0.32002488159790554,0.7983133098630982,0.4195333917801549,0.638649093004628,0.27330410506036673,0.5184951121584628,0.7185711929970572,0.2912855329625873,0.5718294017661636,0.5297159185761903,1.3165082871167348,0.0003236201510446727,0.4549632735353795,1.4535639677820964,0.09242049072773668,0.3907868589357195,1.1131329284855578,0.4395211169757153,0.29512211574860764,0.5875215294917364,1.0625573089919291,0.16640088543486162,0.0,1.9124990235434194,0.22456036609403698,0.10050443517242048,1.387414776191512,0.31346026086296336,0.008675604469908246,15.29820706811131,4.666841150180765,3.8245085139736808e-28,0.003379312303277519,0.4338653570735059,6.305852373630677e-29,0.0022993752397740146,0.23288968575635888,9.594884882742527e-30,0.0018349930660745439,0.24520085694694962,1.8521067087792512e-30,0.0019320913961134393,0.0,1.060320002188831e-30,0.0017554985706021726,0.12491387673377617,3.1580612778022983e-31,0.0023569584258875667,0.117757886068563,2.0540708255811737e-32,0.0005506135606980871,0.8028144537985453,1.556373948033876e-32,0.000667003610756433,0.3329271594153552,9.256572828245011e-33,6.996411467717761e-5,0.4408941908982266,1.553818039642626e-33,0.00010370491482107277,0.4042505176365882,1.311438355816955e-34,0.00029390985394281844,0.29776437207203604,1.8800536299303715e-35,0.0004036901612869676,0.09292622329081679
1.86,1.1830302195222884,0.048996355667308145,0.321183276207988,0.3855113967016241,0.16237175393129794,0.38805732036819346,0.640994328395838,0.08444128486516445,0.2267139021417592,0.5846742273449576,6.223768821741162e-5,0.44394819318106493,0.33298617629090105,0.1707994749615262,0.415371532381394,0.7085365916635842,0.176402458225111,0.1468000888549054,0.2179766081775004,0.6741836373097072,0.10236040977695296,0.0,0.7546414527669412,0.23811645333660086,0.5285186327660434,0.08770452682195794,0.3167268171454075,0.6403507665369035,0.003868118993010754,0.5980388453885187,1.349763470994623,0.0,0.13636495926364042,0.8099068631406038,0.08769091868815866,0.13123207328483666,0.5781442002195004,0.18178902179775377,0.1908527120946824,0.31935884834229533,0.338595031454768,0.29146009178166343,0.4442086017897837,0.17136683424031418,0.3725074814922693,0.5765754183478125,0.3251915192361263,0.14922560509353947,0.9516210270899883,0.0002397997382575583,0.08181516862645014,0.5680940387498297,4.18164849448737,0.9392445808801936,4.75413149537315e-28,0.004149678469131615,0.30017691200702395,7.185478688587637e-29,0.0014836704370927876,0.11639176630779458,1.2577373292867801e-29,0.0013700102454689267,0.38148685725125603,5.648016172240371e-31,0.0005276339424775448,0.7432181506085783,2.6976764288357065e-31,0.0006701001400537402,0.33080186617604457,1.930419830789774e-31,0.0010610808929793266,0.11797053640209684,3.857093642980401e-32,0.001065422115276812,0.07083432472563335,1.0671360405245649e-32,0.0008052044556406124,0.18095989114269978,1.5119681804733614e-33,0.0014524352330286135,0.0004964781815305388,4.5361270359773055e-34,0.000655861549172842,0.05338299470787364,5.021318045633445e-35,0.0006820163145199413,0.007896016178956161,4.639490849406976e-36,0.00014474556138217664,0.29591927501681226
1.88,0.0,0.1658853638289142,0.27300905285267013,7.451973925452132e-5,0.16634738764379886,0.29720086648513905,0.12752194920104853,0.17850181758538342,0.10234259094061421,0.24094612332635934,0.08818786262586573,0.02223151191952612,0.4837969185098467,0.0,0.0,0.2488089264887521,0.174870515350174,0.0,0.24390794801232926,0.17381628835045812,0.02348477672165816,0.2171101614477772,0.179371434280176,0.022248667216639883,0.12212745581341822,0.25197189446023427,0.04312982238820119,0.4750426374013854,0.0,0.04249397299749719,3.608390960751135e-5,0.08319694328294429,0.2745682519207116,0.0,0.17217085780155833,0.19211717666702238,0.23508818752430816,2.702181476562761e-5,0.10479717253931439,0.2338789495180807,0.08293909765134298,0.06150153068915918,0.24738900399101593,0.08466501106191986,0.06548714723837767,0.11365637943024473,0.17498410369306813,0.06547603672598006,0.10876549687158182,0.16046781701280463,0.10432133656589754,2.9246839323309377,2.8263273531884345,1.9244956810808869,1.4877695014320537e-28,0.010031350891618555,0.3562169780031647,7.517032215868795e-29,0.0016056091263103576,0.1920022654161166,8.653100012455613e-30,0.001161583625755573,0.4631118594217258,3.9323150044623414e-31,0.002206055620075013,0.3363162749905406,1.857127029342607e-31,0.0003708337150471523,0.5412188729084495,1.3596263827379305e-31,0.0004792550844290789,0.21435015767442056,2.9868359364633016e-32,0.00021331549252064498,0.0,6.689982061116834e-33,0.0008702360727074652,0.06682165078121029,1.2868239929018593e-33,0.00044120978559529934,0.46012804447510297,4.410325142911793e-34,0.00047869836741340927,0.4014597153578265,3.617549519873906e-35,0.000357933577453409,0.3474949806661137,3.091123689274733e-36,0.00035567265275413776,0.26813481024781943
1.9,0.0,0.43291579535198066,0.04208761266290005,0.0,0.17436732228423596,0.26071344695811455,0.10903070561074472,0.25453743365188486,0.022423989271830227,0.3433906065528688,0.08393707123714847,0.02092961276646314,0.357802138940049,0.0919747623459811,0.0,0.23994864916546066,0.08403271097739955,0.06434476976497082,0.10406634118482183,0.33798426218412025,0.0,0.11252220860300644,0.2538136095958393,0.022871741061115575,0.0,0.3452694181518838,0.132720589738398,0.0,0.2551913485592033,0.10567900413763684,0.0,0.34723147435952534,0.10404623601957817,0.22660244819750452,0.16700333829610076,0.01988604007734599,0.42078310365960486,5.333146461981706e-5,0.02116320366418244,0.23983601770476415,0.262616488712227,0.020516871808254268,0.11816256306495514,0.25186130512848615,0.02166833970401958,0.0,0.25992096365513356,0.16943850871629823,0.22332282001144707,0.16674964754915375,0.06323974501683302,5.071068800350947,2.4818851276729523,0.6150770273874401,7.584443988079984e-28,0.007135491048205546,0.8760915368365481,1.702762947390171e-29,0.0018804631694494796,0.6542783008594681,2.4624617006227482e-30,0.002626702869792629,0.45449367093042553,1.4248310807052392e-30,0.0012565160307562912,0.06419873810386517,3.355416816391122e-31,0.0009076535477976564,0.055255852791049116,1.155483339452538e-31,0.0007473686735533145,0.0778508159318866,1.8521434910978787e-32,0.0008287551179558658,0.052687159882276006,4.5607959175117224e-33,0.00028436432324476267,0.27118493310748215,2.7266014994450082e-33,0.00012682360624827923,0.6965504467135959,5.514036836866479e-35,0.0004687249594548077,0.7354034676501275,6.521099035785115e-36,0.0009151606036224373,0.28487977417420124,2.9489834181778906e-36,5.8835039219364466e-5,0.6303692353865823
1.92,0.4685231441366674,0.5310777933990439,0.0,0.6778417061799196,0.25576343288268155,0.10492431472391767,0.7924282244093813,0.17510700521753042,0.10704154286240625,0.5729993331313539,0.17258444973141984,0.24715239771877237,0.5719183433327272,0.1625684799093773,0.20113493851476139,0.8013585552233315,0.0,0.2118128163974828,0.44643927845913084,0.25084264076505886,0.23113724426015514,0.5834514510988807,0.17846913177696244,0.2775292819816373,0.4511096691639032,0.34404314666773234,0.21275538716232242,0.10926082633006252,0.5774921789408275,0.26509169067869315,0.607819253441151,0.3392696823586024,0.04143348746060868,0.23564565289382444,0.41914516853453565,0.3041494543557711,0.10984672930057666,0.7613220338482677,0.1632478249795719,0.10209334569867742,0.4176654264124382,0.4167236830656987,0.5464388162186613,0.333571007927947,0.14343485460475872,0.5451786769799044,0.17610934871750117,0.25090357816316067,0.2538172986627449,0.23604612801934627,0.47192141148997213,0.9694079413730726,0.40281428006771225,0.39750892712485286,3.754475252129892e-27,0.004920758944010357,0.4969914310406627,3.7286950971620405e-29,0.0023339335290381755,0.4052913040584453,7.542374110276835e-30,0.0011210749049241932,0.20628119632100847,7.368024248508378e-31,0.0010272593692059228,0.5177296522899583,2.1284034211864012e-31,0.0008648799976908361,0.38789145345270437,1.6739319679421418e-32,0.0007429966945947577,0.6934126634067457,3.334647869463188e-34,0.0006602308294850685,0.5322333378570231,1.5270495835614258e-33,0.00035537783121574146,0.5332390398624475,1.5538051012318975e-33,0.0004905966679528593,0.23824581968938022,3.986557170833276e-34,0.0003092038418840405,0.4733410994162967,2.03277236978464e-35,0.0006629317947761065,0.6347588878968097,6.034021884798971e-36,2.1273273727186037e-5,0.4571861170290002
1.94,1.4191709550722247,0.23355438984822824,0.2535185573936571,1.3446631994262106,0.33687803919922404,0.2094111852731037,0.8599720776988021,0.6020256344749079,0.4397274830086026,0.6727756442581156,1.0176353445134303,0.24463284211967817,0.3463065940737102,0.5668797961462062,0.6022766018382618,0.4509807135855245,0.7180669703443312,0.6015332045284796,0.8160314331249655,0.7591556148520183,0.3410968705540552,1.5456588864941492,0.0,0.42122119121765284,1.2935430756432786,0.0,0.6248809875358038,1.3393304070494654,0.0804343479193204,0.5494534107195722,1.3486704381542627,0.0,0.5072447784561123,0.9167721998154951,0.6535409392201363,0.41560639439216185,0.4294500176724252,0.9075334672713632,0.4426950147575776,0.22727508253087547,1.4636197564751365,0.225946073067941,0.0,0.7873175074463084,0.668994185860462,0.5348269028208209,0.6501724616502828,0.41610387067448973,0.3087798575026608,0.6681411927762939,0.6699866791758715,0.43259916927926806,2.577397507128771,0.40740754110029537,1.635814191231042e-27,0.0068811267493187,1.8045929832521974,2.8557939031138755e-29,0.001180067874849773,0.25590312479571653,2.5148910951386662e-30,0.0018382709380318936,0.026628892167035123,4.878661564055582e-31,0.0018121028591380941,0.08049593456940234,2.477649367086715e-32,0.0016118163844441463,0.17220162869314776,0.0,0.0008909745927596879,0.3411513328196878,5.291092593043359e-33,0.00042655337013438883,0.3794544096595056,9.174035981692925e-34,0.0004793052370573518,0.3817643001094218,7.669588123614389e-34,0.0009860303673076048,0.10864922387243277,1.5451782199213103e-34,0.000451931283886839,0.0,1.362456804046646e-35,0.00044469612062834657,0.0,3.0724676236812825e-36,0.0002179674802930631,0.22022013262411633
1.96,1.008231926898488,1.6792300419714192,0.10510764724630259,2.047142106125247,0.49668454685996866,0.31762246019835416,0.7551385585275879,1.716543614897223,0.26186326848229924,0.8714221359264435,1.4081578295170947,0.3956252153578562,2.100803494010915,0.9394681345048542,0.24443117560568575,1.3946178710452977,1.266495228021037,0.2672672605003538,1.8715247165113116,0.9967618972995871,0.000821348174356429,2.0297211223615004,0.08803655368720634,0.4883779701593048,1.446555117170813,1.0313526286379944,0.3240606958383892,2.459705096617315,0.0,0.26549434227252566,1.608559851085868,0.0,0.7301043524706737,1.979996679326151,0.0,0.6321882334531438,1.93926291933886,0.7980932396061483,0.21880551955429128,0.12559971388185937,1.7424253391419224,0.6642114370712213,0.16589787379224763,1.6487646545953434,0.6973318463157457,0.8118238289796343,1.9023554508065557,0.18968639734878892,1.7320523701676347,0.39753533795468443,0.5620556737093992,1.3716203724526315,0.6540198580838361,0.904973518450119,2.778665166196944e-25,0.0,3.041042876169724,5.2145961172089745e-30,8.42550556335029e-5,0.6768512564860744,2.194313110614676e-31,0.0020799277852809107,0.16404811521039353,3.1029764266116746e-32,0.001625082538850501,0.6458602800114497,5.698708820658828e-34,0.0004788101385946565,0.7238638778915991,1.6580695785461214e-33,0.0002898665509504478,0.5955975148496088,4.127707725315427e-34,0.00038141428155084753,0.6132596250891761,1.940647877517427e-35,0.0010716339675517174,0.2575123730173658,1.6382806871765926e-34,0.00045657770237662507,0.029431012985403807,3.517552075500089e-35,0.00019260096706267066,0.0,4.020714459559708e-36,0.00014436093655416775,0.005009708557020479,4.254524347826962e-37,0.0002595706621330408,0.03621606073698097
1.98,2.2429178842461006,0.0,0.45623156790764446,1.9328522568016835,0.6534287570973755,0.2751625171424752,0.9243497654905706,1.996394808724024,0.28290560867946013,1.219612307632057,1.4338875778148483,0.4965533754040069,2.413448899827026,0.5844371356481214,0.3702755204430773,1.6480720494741865,1.0490761017408956,0.41686724646576473,0.8404657517010398,1.195052494005718,0.9520535393145696,0.8414500449119541,2.0582131013326155,0.3696538603760922,0.0003706949088746883,1.9528856548237579,0.4614561999337618,0.13577078942870344,1.0593374000434732,0.8881947212774877,2.209279197496451,0.6446254522035397,0.7170468974997251,2.2618242452951547,0.9755407468276782,0.22498616107158845,2.8185487579690527,0.25276873814366607,0.3485444285920679,1.812964589421989,0.0,0.6358234657392534,1.917067325781803,0.0,0.7495965242822719,0.7001373162081234,0.4971515322474207,0.7859429685642196,0.0,0.9945876546095527,0.8167649340582563,0.0,2.2070607336024515,1.0349002380932435,2.678450562178349e-25,0.023892954509467768,1.5618413228568508,5.356834355981733e-32,0.001641801682841288,0.43499341125227126,9.263105279206487e-32,0.0011257972080854603,0.19359345398731956,5.8507792632551735e-33,0.0006018996244499851,0.3734644458927292,4.6411363355890675e-33,0.0,0.30781809801007426,1.8879401868593994e-33,0.0,0.48653949565794413,1.1846680481649423e-34,0.0,0.7188223718600547,4.378904140834241e-35,5.8056378804479e-6,0.6732126043344641,7.73707847207229e-36,0.0,0.6066947236609315,1.7925395575587887e-36,5.704789863629516e-5,0.5332256404247735,3.054077761747833e-37,3.718327173567174e-5,0.4889346699384608,4.184589120376815e-38,0.00016617116839375508,0.00010389681342637771
2.0,0.5522009528113221,1.2217151294970214,1.1025156534377507,1.3761240195298443,1.5785646889245446,0.2620362886117978,1.9849555224594053,1.277160519873805,0.26529742914091947,1.8763573567703378,1.4381583214188187,0.39935418274504403,1.3161839871716556,1.6376034270979514,0.2992256458862215,2.222392888172199,1.445772238593297,0.06491237630194548,2.916431419142302,0.8411098643281826,0.024981023629886787,1.4560370462755816,1.9430726184160894,0.1435038309169484,2.5610268040691917,1.697471706725531,0.0,1.697476154316604,2.7854438060176605,0.198196070394728,1.355854342820554,1.836244025073848,0.41791733332089814,0.8501628691681279,2.610768459555956,0.13581446321579188,0.8213928473151751,2.2778774461886053,0.1516418799724571,1.0055981573148098,1.6478054459103433,0.7394786870533193,0.677895731300572,1.7238073908717466,0.7051935023918139,1.24953447890619,1.3846322479098692,0.259387288013042,0.47043254428735204,1.9157639095250676,0.8295481497806778,0.12817260821252066,1.17909861951797,0.3256213574621488,9.29596415013267e-31,0.04522057475737533,4.163094694608936,4.294529522077973e-32,0.0007955401394749703,0.46691200376717323,5.007027913839631e-33,0.0012748484260063546,0.07161229681956717,9.011704299834736e-34,0.000844154209558326,0.3128174733296296,1.6058376620988292e-34,0.0004287169226957325,0.4048889415905602,5.111489334820542e-35,0.0002613637054871394,0.27310870323995956,3.309437513197839e-35,0.0001406829491842533,0.12863542751957413,4.794799786887385e-36,0.0,0.21110104217888656,1.282241875961793e-36,0.00016976928413693534,0.2653346713420334,7.76257872765072e-38,1.839958126913008e-5,0.5260780127655637,9.440972005887915e-39,0.0001359710159695591,0.3659538682397606,5.5026307033438716e-39,0.00012432381622941343,0.08553411547119444
2.02,0.962358303261098,1.2181345391914413,0.9477220802756579,1.9819786466346159,1.1608257966599775,0.44182366344275265,1.6604765628077744,0.769619094133843,0.50348364138851,1.1635343993020202,1.1605271954730931,0.3497286186970358,1.2962182113109348,0.9761265426302016,0.30813005564009455,1.700522163950234,0.8186992736269432,0.31703939101065753,2.198612788937972,0.1638897678053352,0.36206284570094593,1.927786736722303,0.9423313624205653,0.21599813416317454,1.3489258357428888,1.5053572154830561,0.13947136316819797,2.024167652942389,0.922204423483245,0.0614403647328582,2.1710395461200376,0.7971425168268097,0.07555954271869407,0.3594101642290292,0.9711631739897093,1.2771736692131512,0.7286959879835624,1.976592239161067,0.2323664029037113,3.0421751607860954,1.000874493591133,0.14823875241826326,1.848599096803846,1.6644341670838445,0.2953425766588744,1.2509172821384247,1.3898440355416817,0.8733012322547872,3.34938655336422,1.552644015744549,0.11509372435757868,2.982469098783328,0.9390007887124445,0.25648506553907185,1.4615781284784919e-21,0.09462880533871858,2.0075296214761784,7.249044453594485e-33,0.00028898224941067806,0.5561195023656037,3.4808812996582167e-34,0.000784297169956781,0.04187526615671762,1.1424173626952174e-34,0.0007048761600751087,0.0,2.1305660793967605e-35,0.00017795440731348133,0.004911841546180693,1.0406265298883767e-35,0.0004087882982017899,0.0,1.9261775745909443e-36,0.00042028504041572746,0.0,4.61712714284588e-37,0.00010424538126091524,0.145783283492371,9.711293025673048e-38,5.717009823262322e-5,0.3631459025366229,2.1814068096564393e-38,0.00015691141422151468,0.30132370889268806,3.8082912417004255e-39,0.0001245451924160015,0.37151985774549595,1.895643548216481e-40,0.00015445586723076087,0.0
2.04,1.3715267509346316,1.2481848964824587,0.34834150220215143,0.4014139157237524,1.060022777466428,0.4354358988887062,1.3817522169566323,0.2646636191272015,0.3622359904823152,1.659368605271149,0.4198928209426927,0.13759925617256621,0.6370263964991381,1.6703055554687218,0.02160841733716357,0.34820155433483657,1.1095029654349002,0.5398074736883722,0.0,2.0153260890393443,0.11713336745414742,0.32475216656465916,1.1964336965405247,0.3534540281170621,1.0016845683819082,0.6392083285650506,0.20942410420975718,0.9071944519283429,0.43059308187800044,0.47190181137729176,1.5502420541763284,0.26208206505095444,0.15365616295179602,1.44885822580392,0.3192620540100919,0.39983656702971415,0.6817661123997054,0.21108660501239723,0.8630069659659616,1.3977734553453482,0.5252961911309887,0.023226655465448783,1.826299178133573,0.9648581272818325,0.02761156140407432,2.0791722757378515,1.418485222082438,0.0,1.1467379354781233,0.712440803628612,0.16194245306006272,0.6817134828040627,2.0376005686442618,0.10097932521779943,3.15764931548846e-16,0.49199354440148896,2.9739789600781945,7.395009266474781e-34,0.0006659774358680968,0.2282656495438011,9.570011210424069e-35,0.00022833901626286013,0.0,1.1482743773736093e-35,7.326890195440863e-5,0.24685012105062662,3.5946654482297405e-36,4.4017947701482905e-5,0.2843274108915395,1.4842007408677475e-36,0.0,0.5594344967878528,1.5639312801756882e-37,7.701244972165408e-5,0.522354092258512,3.1633457423708473e-38,0.0,0.5800682129860921,3.0506697997819863e-38,6.122651350948732e-5,0.2986571097784287,2.7656905033396217e-39,0.00010477692859388674,0.39234801620624565,1.6023299659273903e-40,0.00010235031343610213,0.5170046513833412,3.3985414576323963e-41,6.738032567009107e-5,0.6105903142855523
2.06,0.5890660733564377,0.3402754576423453,0.06151851227397566,0.5456491532256996,0.2481064519002059,0.2683886461401113,0.6848622364975364,0.2586462726967366,0.04447313825938899,0.5860122944215269,0.42215820764280143,0.022208218488444526,0.3499744141329041,0.3600047459396442,0.4292414871200269,0.5160044619022645,0.33110336079870106,0.1936460938484835,0.5774586967807858,0.4174023176689462,0.03984326676875922,0.48282094625606115,0.2454083671007957,0.31377279362256033,0.7085775742746008,0.09020831078964774,0.3336711473142286,0.9549968334039217,0.16494893178077438,0.09271994016585237,0.6330443893785928,0.4386740893032549,0.0,0.6063441143052261,0.42243144226037216,0.0,0.6762972920696355,0.4336913426020793,0.25366799365079384,0.38450689985513653,0.4231744301759747,0.14486313675930051,0.3509038784176671,0.6878198123284853,0.022643628100321278,0.5097093586035634,0.6002574996582588,0.0,0.9476652428321809,0.1691277872545432,0.0,0.8706267827141518,0.16954269982708586,0.021583856872852473,1.6869501479270897e-10,0.6570936140699484,6.573365570808178,7.103834732571913e-34,0.0006177129191852087,0.3901023607373962,1.5736905072317686e-35,0.00015722947401190785,0.664378977580459,5.2918509207426744e-37,0.0003070956656001763,0.5655162242162841,2.3372487095893082e-36,0.00044378238172269625,0.35418411471879374,8.128301307473339e-37,0.00016918785894856056,0.40041171505427725,1.0715384795212141e-37,0.00015417032225755907,0.4379539842544268,4.514998643124926e-39,0.00011737880740019076,0.6416587580524331,5.396127865203546e-39,0.00033031942143444125,0.08723269353368043,2.9284823729021154e-39,5.5873888431994834e-5,0.00990325749615531,1.2357715244824671e-40,8.666944992510116e-5,0.12836541310112604,1.0907253294662598e-41,6.3844883678642e-5,0.23993017262514796
