time [Myr],sac1 [m],sac2 [m],sac3 [m],sac4 [m],sac5 [m],sac6 [m],sac7 [m],sac8 [m],sac9 [m],sac10 [m],sac11 [m],sac12 [m],sac13 [m],sac14 [m],sac15 [m],sac16 [m],sac17 [m],sac18 [m],sac19 [m],sac20 [m],sac21 [m],sac22 [m],sac23 [m],sac24 [m],sac25 [m],sac26 [m],sac27 [m],sac28 [m],sac29 [m],sac30 [m]
2.18,116.34682154917975,118.53749961674494,120.13204251055704,121.69651359714894,123.44633611275312,125.0633231800494,126.79972221221695,128.58119898146347,130.2043199852599,131.70211782910104,132.9969051406325,134.56320039228842,136.28146910535278,138.60009795659104,140.15243176851587,141.72350777553066,143.23224235053303,145.20207751325054,145.90762938191543,43.92231624735349,41.95165866121288,41.524563155995025,42.0908672244236,42.30334899608888,42.241145942241594,42.58788734707434,42.50929967652993,41.33341672057469,39.403177087081076,38.13264714331986
2.2,120.09650897823492,121.22762496612853,123.07996837403797,124.56505514102263,125.97414310168301,128.49780430062523,129.9336108171701,131.16260048172492,133.32317661930836,135.12068569197223,136.8045682392359,137.93205248284883,139.3858580216282,141.59976225427576,142.88259355282824,144.25455102486066,145.80171763465097,148.4206222364375,150.4651654346869,43.96480681508013,42.358023929436975,42.042629201339594,42.81232540374646,42.76128648508758,42.56479676617198,42.91208272370498,42.91227223343712,41.7134463371568,40.1007128759166,38.73039288645663
2.22,122.33845191386898,124.5400011833333,125.2975202167093,127.24318937693359,129.83144295983826,131.68332838653487,133.39700290776028,134.87696617566942,136.72929684994864,138.39594016737794,140.00385806763418,141.7525289009527,143.3990828910031,145.05359377277227,146.5500629590793,147.1838700129314,149.0849138169014,151.19762310145668,153.18182164839453,44.625956997641886,42.90219080266464,42.68262740518397,43.18255259123938,43.06317011937762,42.89803643705875,43.20766012369467,43.464501173348985,42.334280407391226,40.590917604042815,39.22254831738412
2.24,125.38204435251528,126.8866159909451,128.2938266145347,130.24913192854333,132.1638787186672,134.28193713320127,136.01173739284863,137.66158077711765,139.37965040793733,140.9295180638742,142.47212919612386,144.35552227247666,146.00479049962973,147.5774044520345,149.20501197662475,149.46277485055288,151.27885777209622,154.1943609921878,155.9599144021864,45.484177665275375,43.21062638313948,42.93975603407996,43.57713275513959,43.70704598384509,43.33956175489806,43.38826058600994,43.812052564493364,42.6854298883191,41.000969341442456,39.99226120955501
2.26,127.64468939366347,129.32574491817127,130.94376298819932,132.63002856144394,134.33349247084678,135.9775680004031,137.64837019071456,139.25682712670792,140.98500547596686,142.65846740128865,144.3378406270507,145.99484868462397,147.61535435771628,149.28222368624793,150.93811358780567,152.6356138929856,154.34861061681286,156.04818932167655,158.56824772413577,46.28100742180223,43.60042467759577,43.25674602316595,43.578608711076434,43.713743049906476,43.6504426797191,43.95524437219626,44.29135271601562,42.910059143385986,41.53320371856919,40.121991407679225
2.28,128.3688976355554,130.07043157982062,131.69917470162417,133.39564444632478,135.05383075900522,136.7513321308667,138.37218448320615,140.07930101125368,141.75343518709573,143.40782093031652,145.05043142162853,146.69249547943292,148.35940055393377,150.05529724951987,151.75112469914453,153.37559746818874,155.0802145206267,156.6894494996565,158.56840038968497,49.15770055768987,44.13567745095396,43.66651713088524,43.58754619840194,43.71381919059018,43.65051837070925,43.95527984750703,44.29139979688896,42.910076601003645,41.95832016157557,40.82652240753523
2.3,128.55464881867235,130.18708967795644,131.81889132330429,133.5163752093831,135.20360794321883,136.88100935563705,138.47937037579538,140.24572584199584,141.8873903825732,143.4707005238006,145.13793244501778,146.88680362696343,148.55670243232746,150.14809012034127,151.8600721292229,153.50239954105967,155.16823922180745,156.9284260570653,158.56840038968497,52.82731550696492,44.28954266894109,43.79278031831943,43.74112204173442,44.167118871549434,44.02346103941723,44.095813541959764,44.39380813126304,43.09952793560565,42.23784170094015,41.06967147479205
2.32,128.55464881867235,130.31110913502192,131.94939426904267,133.5376747689867,135.20360794321883,136.88100935563705,138.58705540835956,140.24572584199584,141.8873903825732,143.5923957955265,145.22404667834815,146.88680362696343,148.55670243232746,150.23780514224717,151.8600721292229,153.63760262844391,155.28265403719482,156.9284260570653,158.56840038968497,60.480637813697925,44.7027706223854,43.87832546354663,44.029672083385506,44.608872670075094,44.48182441924709,44.42976190708994,44.870123591271586,43.846619164574065,42.657193402375874,41.300235285638706
2.34,129.108447244909,130.73053693256452,132.42931244901123,134.1568776034551,135.76221298548575,137.4414004292577,139.09966199792413,140.819019963252,142.4820583469486,144.11085352722768,145.79880257028051,147.39447750712006,149.145809462096,150.83894604747596,152.4817316351577,154.14893194765747,155.74678668262098,157.43031488116245,160.16144409891302,65.18526956864936,45.29913556303057,44.362474614486665,44.339068083939885,45.281290798650254,44.59590209278776,44.691301771270865,45.16401721519948,43.9160612341742,42.91062481078163,41.91618417782687
2.36,130.55353561929982,132.02704477067175,133.75395104719544,135.4954076956257,137.1076570352578,138.82086862149478,140.33348273953692,141.94519964773679,143.87665754387933,145.53753739681477,146.9828822202862,148.87881874637677,150.5808923881192,152.2740508454162,153.84495435265393,155.4424676770988,157.23794629486542,158.81103253041826,161.27987906770764,72.86304242350981,45.74518507648378,44.926938473844224,44.55931180718136,45.57539654697713,45.099432327574846,45.31527322947599,45.901148427513675,44.52015867836436,43.11949035692932,42.350982455190376
2.38,132.70693699881585,134.41841380229786,135.8290928618072,137.73462953173006,139.46303972962704,141.1626750107311,142.8285229249994,144.35519794140524,146.12919734260973,147.8536672261345,149.1753175935431,150.99551609354847,152.83995589003595,154.43873241012685,156.0319923126352,157.8170568591267,159.28559653931188,161.10822763477617,162.8375498647752,81.25989377255442,46.18725535838389,45.54153846041791,45.04634509949628,45.905464595884595,45.65443710472824,45.87241577577094,46.49745533837742,44.867273978862045,43.665607136321626,42.66403965209816
2.4,135.61173526683444,137.27439089859027,138.78637888487853,140.02212636154698,141.90591412739482,143.7753568726414,145.58390094825643,147.3076499221179,148.91879180564248,150.64028252947244,151.90375753945816,153.9306827852996,155.2428482789433,156.9495254251492,158.88483498310356,160.57665470018367,162.26037652048603,163.50087537007872,166.0538598913394,93.2653979351532,46.35833522470785,45.58672361031164,45.17729127087764,46.29101878916624,46.31490183998356,46.45616687470901,46.806917049689204,45.44461327026185,44.31367509672908,43.1655934993972
2.42,138.3267690371044,139.7359846064202,141.3946663931198,143.1743623507773,144.77045830445235,146.01502979755347,148.13099195182255,149.8887447592814,151.68928716393734,152.6877508291361,154.364529909191,156.6612888041164,158.36897497440174,159.8020590968695,161.6744073375638,163.3047113767869,164.72202198162782,166.64723619968498,168.2878621142596,122.77473366800398,46.35841351225556,45.60693977473722,45.475285435870184,46.86230447902883,46.76777408634022,47.31513508529893,47.138822523175286,46.08772271098014,44.854958144024124,43.781268213038715
2.44,140.44181271576315,142.159338555949,143.7767385446475,145.39053477159118,147.20080993851462,148.86536732498297,150.52793892114605,151.96987847878032,153.80469100500923,155.4774532465218,157.06593006314654,158.71585369417514,160.42894379053186,162.09060152545786,163.72243653746403,165.43401027501645,167.1314936335063,168.7925447775157,170.44810082902325,148.65722951877976,47.09104816430151,46.16099185791198,45.55800047735466,47.126401771482264,47.44716624845497,47.56432055615562,47.33854467546375,46.67598101098594,45.280864250676935,44.233683543910516
2.46,141.58803237594333,143.3156459731317,144.99412408656218,146.70369146378735,148.27490575949443,149.97265247570945,151.58083759616025,153.30580450319005,154.91641621130063,156.65945331774967,158.30329877397892,159.92524198075006,161.6538956099856,163.31893841540938,164.90357760284127,166.602804047925,168.26477632238382,169.98591148135716,171.624609276528,189.28642914427482,47.82333233732243,46.62884903049581,46.12604472192798,47.333821238113835,47.83460192845534,47.91777560348106,47.66257515467927,46.828897907734046,45.31366150495258,44.30702144380862
2.48,141.82510926046413,143.52916841166797,145.21211158699802,146.85138671180215,148.52367295146192,150.1440082324236,151.8349424014597,153.50400776218157,155.22603371431583,156.82204367629654,158.59914400551813,160.1438039605669,161.82024817671788,163.4927877821937,165.14764772112355,166.8608505240486,168.58864906831906,170.2134293692373,171.86146120869975,189.2864292973689,49.70928466563937,47.083475733867125,46.20885169661696,47.71893628850919,48.407653511923996,48.04783807860641,47.94625030977121,46.99084615105262,45.53844030019296,44.421980233361545
2.5,141.82510926046413,143.52916841166797,145.21211158699802,146.85138671180215,148.52367295146192,150.1440082324236,151.8349424014597,153.50400776218157,155.22603371431583,156.82204367629654,158.59914400551813,160.1438039605669,161.82024817671788,163.4927877821937,165.14764772112355,166.8608505240486,168.58864906831906,170.2134293692373,171.86146120869975,189.2864292973689,49.96615644220536,47.09317534126997,46.450259117231,48.193517683672866,48.8804772781938,48.576318323295084,48.40011675090664,47.52280176195979,45.859387471244766,44.468801590888766
2.52,141.82510926046413,143.52916841166797,145.21211158699802,146.85138671180215,148.52367295146192,150.1440082324236,151.8349424014597,153.50400776218157,155.22603371431583,156.82204367629654,158.59914400551813,160.1438039605669,161.82024817671788,163.4927877821937,165.14764772112355,166.8608505240486,168.58864906831906,170.2134293692373,171.86146120869975,189.2864292973689,53.2794466065169,47.43139123200197,47.00552179501582,48.666140954683186,49.12607504511629,49.076997602821464,48.73112382398167,47.862516118592445,46.395385303668256,44.97063274859942
2.54,141.82510926046413,143.52916841166797,145.21211158699802,146.85138671180215,148.52367295146192,150.1440082324236,151.8349424014597,153.50400776218157,155.22603371431583,156.82204367629654,158.59914400551813,160.1438039605669,161.82024817671788,163.4927877821937,165.14764772112355,166.8608505240486,168.58864906831906,170.2134293692373,171.86146120869975,189.2864292973689,57.3187178395384,48.02899704673557,47.56045964135777,49.210122142961,49.585045684029154,49.68334028439501,49.108171640204816,48.18148384372831,46.80451974704593,45.33169150854867
2.56,141.82510926046413,143.52916841166797,145.21211158699802,146.85138671180215,148.52367295146192,150.1440082324236,151.8349424014597,153.50400776218157,155.22603371431583,156.82204367629654,158.59914400551813,160.1438039605669,161.82024817671788,163.4927877821937,165.14764772112355,166.8608505240486,168.58864906831906,170.2134293692373,171.86146120869975,189.2864292973689,64.62875457613974,48.345247832053126,48.014295091354604,49.72885254578057,49.89959716244338,50.0352028884781,49.596933513941295,48.35768379301533,47.42832201383207,46.029684794123085
2.58,143.4024656600803,145.02427475200147,146.61839474183287,148.29308134789545,149.8585989336324,151.64100573423056,153.41936985964287,155.07817804546912,156.63670792374654,157.90146289648115,159.78520151493217,161.3626681573776,163.1529914186381,165.02785609430794,166.74687079558285,168.38188348271922,170.05615716756103,171.70361797374682,173.44112448857103,189.28650545353796,69.31381538125065,49.23018139259711,48.67018776332211,49.80239286776946,49.904983339284755,50.34167741561143,50.18067665100029,49.09937648862165,47.83645677268209,46.26070540591263
2.6,145.3609606257724,147.24707840537428,148.96261759234423,150.63526863972143,152.22805200446717,153.60463030280562,155.16631404631096,157.22068655631404,158.74274665910326,160.3754014043492,161.83571953438704,163.29605402650935,165.12510075375016,167.14917195450042,168.9078171073863,170.52420476069568,171.96254331259433,173.75410142382736,174.99047645171447,189.39495446722378,83.2325638175727,49.55818129790957,49.217775816799026,50.18910163698057,50.2640212826425,50.56193188906507,50.43804761956222,49.63015619684614,48.153955695103356,46.67570309365564
2.62,147.7950042881993,149.45424815308732,151.01849317041112,152.59341311812588,154.37094789649902,156.12473771438485,157.7253824210569,159.34300252990647,161.11440093440046,162.71393029182215,164.46887857569982,165.7677919698054,167.72725830311705,169.3857225377235,171.11721875601737,172.08565943628253,174.33090250789652,175.69471929119305,177.46326772692643,189.39495446722378,87.46147729089655,49.78993004310676,49.90535087807037,50.844067101517496,50.708400831653464,50.68310096882091,50.569000901535524,50.10156506296157,48.6210553168713,47.14590121255987
2.64,149.28622077855164,150.98173591378944,152.6757863411382,154.27541766876743,155.9930083683734,157.62337260401083,159.30234454550182,160.99512230045207,162.5912081191017,164.0932081136755,165.91143727761383,167.6134457162552,169.2743901486633,171.00691980023709,172.66908278118618,174.3078287048584,175.96122142116846,177.57817809135574,179.25901787044853,189.39495446722378,104.26037665988177,50.26666966476567,50.32824085601589,51.18071156325419,50.958773617270296,50.985453255320905,51.12036332274311,50.48813347102389,49.2511407494563,47.61115402443604
2.66,149.86370150793482,151.56763833166858,153.23988848039323,154.88268727943654,156.58712571086335,158.2583792692511,159.92063658438448,161.55095282349185,163.19661884892886,164.86565035670563,166.57244960030798,168.20262536908615,169.94192675215024,171.5361529662963,173.22531620814826,174.86780527762446,176.61840137199817,178.2567813378053,179.95215316780934,189.39495446722378,111.80336997362413,50.40239303505637,50.50846943662037,51.53887899413633,51.45920274187614,51.30707189967692,51.48165683601288,50.63088164744424,49.4020717082565,47.881695946344664
2.68,149.86370150793482,151.56763833166858,153.23988848039323,154.88268727943654,156.58712571086335,158.2583792692511,159.92063658438448,161.55095282349185,163.19661884892886,164.86565035670563,166.57244960030798,168.20262536908615,169.94192675215024,171.5361529662963,173.22531620814826,174.86780527762446,176.61840137199817,178.2567813378053,179.95215316780934,189.39495446722378,112.02933121827694,50.4024323363808,50.62000463015916,51.830481740682984,51.69574357073879,52.07748847282923,52.00153390651157,51.32037123449266,49.94947193984998,48.175103558832014
2.7,149.86370150793482,151.56763833166858,153.23988848039323,154.88268727943654,156.58712571086335,158.2583792692511,159.92063658438448,161.55095282349185,163.19661884892886,164.86565035670563,166.57244960030798,168.20262536908615,169.94192675215024,171.5361529662963,173.22531620814826,174.86780527762446,176.61840137199817,178.2567813378053,179.95215316780934,189.39495446722378,112.84615007928075,50.44758979575145,50.86467812197606,52.11477111291879,52.32629011566393,52.49034409756114,52.243775233384085,51.926540019925994,50.32933224820423,48.60268214790185
2.72,149.86370150793482,151.56763833166858,153.23988848039323,154.88268727943654,156.58712571086335,158.2583792692511,159.92063658438448,161.55095282349185,163.19661884892886,164.86565035670563,166.57244960030798,168.20262536908615,169.94192675215024,171.5361529662963,173.22531620814826,174.86780527762446,176.61840137199817,178.2567813378053,179.95215316780934,189.39495446722378,131.15118713035187,51.243925499019376,51.002767390560564,52.50874945724238,52.94159917331154,53.35369871947023,52.89114921838756,52.44668096949578,50.75701205840116,49.169347828379706
2.74,149.86370150793482,151.56763833166858,153.23988848039323,154.88268727943654,156.58712571086335,158.2583792692511,159.92063658438448,161.55095282349185,163.19661884892886,164.86565035670563,166.57244960030798,168.20262536908615,169.94192675215024,171.5361529662963,173.22531620814826,174.86780527762446,176.61840137199817,178.2567813378053,179.95215316780934,189.39495446722378,140.1670486878477,51.73220656183892,51.077632216338486,52.58114801966485,53.61716783244239,53.92646704308837,53.352361211148406,52.547718730534854,50.96516826189021,49.79257795275704
2.76,149.86370150793482,151.56763833166858,153.23988848039323,154.88268727943654,156.58712571086335,158.2583792692511,159.92063658438448,161.55095282349185,163.19661884892886,164.86565035670563,166.57244960030798,168.20262536908615,169.94192675215024,171.5361529662963,173.22531620814826,174.86780527762446,176.61840137199817,178.2567813378053,179.95215316780934,189.39495446722378,145.45487951890084,52.26140544988764,51.26240923333658,52.76853494734335,53.83923680491294,54.44409865873838,54.22035814955457,53.18125358711601,51.54024758763157,50.215468463716384
2.78,149.86370150793482,151.56763833166858,153.23988848039323,154.88268727943654,156.58712571086335,158.2583792692511,159.92063658438448,161.55095282349185,163.19661884892886,164.86565035670563,166.57244960030798,168.20262536908615,169.94192675215024,171.5361529662963,173.22531620814826,174.86780527762446,176.61840137199817,178.2567813378053,179.95215316780934,189.39495446722378,153.20002711011685,53.1032870519396,51.45742516145088,52.86865819961497,53.897862230136624,54.52060574090079,54.76620657718463,53.710200238588406,51.941878321147094,50.63890907459428
2.8,150.09656972557974,151.79096506988134,153.45345118107406,155.1858004160292,156.8761490157039,158.5651490151607,160.17884333589836,161.79095176709723,163.44514441620942,165.13943424631543,166.79964978246994,168.55253752030308,170.0753222096182,171.87629093843765,173.5470831448232,175.13315656263424,176.759824402507,178.4491278466359,180.14144211999866,189.39495446722378,171.62423166046466,54.67085086295959,52.15092760281899,52.93653611880724,54.045679970928624,54.558268795586756,55.15763879987107,54.1380870139793,52.44154504567075,50.919181992321676
2.82,151.85668414416799,153.50094224088653,155.1724904620185,156.83775941840236,158.49612846468324,160.16574248160615,161.88110068120127,163.50228291428476,165.2052787689878,166.85388938864912,168.45954729941633,170.20117786069204,171.83104250355936,173.52107328955077,175.198437039586,176.88638000671136,178.54986837776934,180.08308091843458,181.60045973265545,189.39495446722378,180.11754316975396,56.238329545904485,52.38523638815124,52.936549308871605,54.04757781868171,54.58523411991651,55.25738130181869,54.1609565036462,52.550426200919496,50.94110585551243
2.84,152.98988261617768,154.605593607258,156.3120476318386,157.96721383349862,159.6020321975828,161.32158116785246,163.03520744037584,164.5901265171192,166.27050908249038,167.9693435620567,169.6054083539437,171.28046941280348,172.93900800044938,174.71187580758271,176.28582098306876,177.99120782467548,179.5801231727488,181.31347560434423,182.94597805013012,189.39495446722378,185.69940416283438,57.34665758499432,52.58920411360994,53.530732560211725,54.55450671458657,54.83924570976889,55.33286763430519,54.340069675521754,52.91466243871544,51.35717639523552
2.86,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,60.078053660384484,52.98403921770913,54.10700131875306,55.289564067790955,55.43005375811249,55.94531202327495,54.75579767213231,53.261852423500955,51.55009592768264
2.88,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,64.57234337819031,53.336861065959994,54.20185666437213,55.505521669224116,55.706082167914296,56.263092264945946,55.12147362700565,53.36749598945273,52.064536609940625
2.9,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,67.50516582492254,53.59103446842742,54.572898624192455,55.74966180658241,56.28172692978306,56.68478128910051,55.6483617419441,53.809761271474194,52.28364244355769
2.92,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,70.42950817172154,54.01779555592488,55.101463753220195,56.18252726871994,56.53193932483668,57.06082345019396,56.05366205331618,54.124847790298936,52.75832905056145
2.94,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,72.52843123883821,54.22993748214214,55.372372068343644,56.52632949196034,56.80446617842779,57.460983720357945,56.40096846761725,54.436652114189435,52.98890603266272
2.96,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,91.88277557122646,54.476496918599494,55.37238862944211,56.54513186328318,56.92283273980244,57.73972172429534,56.74868675508719,55.02109580724761,53.46726386822451
2.98,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,129.47532916621515,54.740523589958606,55.714305188333114,57.004330477437904,57.64213401232381,58.02847813675038,57.01879372377749,55.83250778790577,54.08610003647096
3.0,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,146.11264739814288,55.1243491446698,56.03620609281359,57.32723135473222,58.014789181825684,58.25041831819602,57.66982207206153,56.11612372050963,54.31761974135351
3.02,153.21788611286766,154.90144522497403,156.51416741940076,158.2638173107223,159.87370947731682,161.54984741927936,163.2068017303194,164.90580442488334,166.50338407416513,168.1769358456005,169.88820752986152,171.55976358162363,173.24475171088287,174.8378751367699,176.5243025727153,178.15706012067508,179.8260599236654,181.53436605728373,183.1878571016258,189.39495446722378,186.71003566164978,161.69874834573713,55.37810731650168,56.24708956360818,57.571941728864466,58.01967981590795,58.28900081841016,57.80186155762587,56.65432929660265,54.81318535692295
3.04,153.867109814104,155.56404609664128,157.19334681338717,158.82920794051824,160.51240578485226,162.22585350886655,163.84278815973522,165.516041260112,167.19312472200366,168.8388467255611,170.49794871034425,172.2241725145127,173.86557146270513,175.5844465265803,177.20573169971382,178.87972401058542,180.49899060047792,182.17467298006702,183.9088130557698,189.39495446722378,188.07480949600676,184.15897951140923,55.41938348481529,56.31165168124848,58.09216867380065,58.52009145939304,58.94966077380496,58.11248888714434,57.08274656733774,55.12602744682291
3.06,154.0371426945406,155.73623603324086,157.40859376748688,159.00148706424343,160.76553493931672,162.32707918542303,164.02790943718148,165.70666053698702,167.40071957850878,168.99355410654775,170.7485106633514,172.33283205931505,173.99686099092168,175.7100064899859,177.4075601998834,179.10060478329694,180.69560750102892,182.37809474203868,183.99738081673235,189.39495446722378,188.07480949600676,184.9779742387709,56.44950883537037,56.71237604556554,58.50325374297295,58.767363664962836,59.27929057071526,58.25840247475567,57.2792196815471,55.36375819578895
3.08,154.0371426945406,155.73623603324086,157.40859376748688,159.00148706424343,160.76553493931672,162.32707918542303,164.02790943718148,165.70666053698702,167.40071957850878,168.99355410654775,170.7485106633514,172.33283205931505,173.99686099092168,175.7100064899859,177.4075601998834,179.10060478329694,180.69560750102892,182.37809474203868,183.99738081673235,189.39495446722378,188.07480949600676,186.02059795062365,57.56501671993281,57.1883829336677,58.90361673235049,58.96267301514252,59.37800046910963,58.528443410673084,57.50281714071652,55.51491609716964
3.1,154.0371426945406,155.73623603324086,157.40859376748688,159.00148706424343,160.76553493931672,162.32707918542303,164.02790943718148,165.70666053698702,167.40071957850878,168.99355410654775,170.7485106633514,172.33283205931505,173.99686099092168,175.7100064899859,177.4075601998834,179.10060478329694,180.69560750102892,182.37809474203868,183.99738081673235,189.39495446722378,188.07480949600676,187.10465148768262,58.790117625971405,57.33170246915141,59.0121174572051,59.638925469414545,59.84845079205127,59.08331255000768,57.553425128461015,55.51492190353674
3.12,154.0371426945406,155.73623603324086,157.40859376748688,159.00148706424343,160.76553493931672,162.32707918542303,164.02790943718148,165.70666053698702,167.40071957850878,168.99355410654775,170.7485106633514,172.33283205931505,173.99686099092168,175.7100064899859,177.4075601998834,179.10060478329694,180.69560750102892,182.37809474203868,183.99738081673235,189.39495446722378,188.07480949600676,187.10465148768262,59.6035187267528,57.87380414581101,59.44284249003674,60.009085783281414,60.403840732628694,59.294910623780304,57.651594576070984,55.523372569569034
3.14,154.0371426945406,155.73623603324086,157.40859376748688,159.00148706424343,160.76553493931672,162.32707918542303,164.02790943718148,165.70666053698702,167.40071957850878,168.99355410654775,170.7485106633514,172.33283205931505,173.99686099092168,175.7100064899859,177.4075601998834,179.10060478329694,180.69560750102892,182.37809474203868,183.99738081673235,189.39495446722378,188.07480949600676,187.10465148768262,61.47390081908997,57.949037586526096,60.05327856471104,60.47791575547894,60.7058065126397,59.458192395296024,57.78516924304817,55.52450204381169
3.16,154.0371426945406,155.73623603324086,157.40859376748688,159.00148706424343,160.76553493931672,162.32707918542303,164.02790943718148,165.70666053698702,167.40071957850878,168.99355410654775,170.7485106633514,172.33283205931505,173.99686099092168,175.7100064899859,177.4075601998834,179.10060478329694,180.69560750102892,182.37809474203868,183.99738081673235,189.39495446722378,188.07480949600676,187.10465148768262,62.67614298408852,58.54413962312375,60.22407669434259,60.85669391290306,61.06173601531675,59.87722258098727,58.16811010546437,56.10756522237853
3.18,154.0371426945406,155.73623603324086,157.40859376748688,159.00148706424343,160.76553493931672,162.32707918542303,164.02790943718148,165.70666053698702,167.40071957850878,168.99355410654775,170.7485106633514,172.33283205931505,173.99686099092168,175.7100064899859,177.4075601998834,179.10060478329694,180.69560750102892,182.37809474203868,183.99738081673235,189.39495446722378,188.07480949600676,187.10465148768262,63.68595390109142,58.54764182458673,60.46967738928122,61.3344336638484,61.85705848255674,60.74364406614677,58.50612829291072,56.32780161529311
3.2,154.0371426945406,155.73623603324086,157.40859376748688,159.00148706424343,160.76553493931672,162.32707918542303,164.02790943718148,165.70666053698702,167.40071957850878,168.99355410654775,170.7485106633514,172.33283205931505,173.99686099092168,175.7100064899859,177.4075601998834,179.10060478329694,180.69560750102892,182.37809474203868,183.99738081673235,189.39495446722378,188.07480949600676,188.20406363859107,65.25963143193202,58.983347145086285,61.04029667188237,61.721006511039434,62.45369901081937,61.41682712202744,58.91618776298487,56.8718981853038
3.22,154.30590901859196,155.9369097915536,157.60529378942115,159.28720801992012,160.92794009662018,162.5575770180036,164.3151840512549,165.8608854695386,167.4838547005011,169.30948531835287,170.914321056372,172.60286534933022,174.20581779540748,175.88198967098478,177.62875976719326,179.16444901047538,180.8753859204848,182.55183427330715,184.15500639682233,189.39495446722378,188.07480949600676,189.30653507365616,69.91187432629393,59.13326367629831,61.29062805981523,62.077476113387064,62.849520894661005,61.90832642096621,59.45550832130047,57.320769718268664
3.24,155.50425542891185,157.16871635392377,158.8147519123739,160.46969622470428,162.10757450248633,163.67790969591346,165.50565861065115,167.13692427352643,168.80028389464928,170.50522918587805,172.12813644779357,173.79894497552647,175.44269991801008,177.08665474449782,178.7932902944353,180.51333834585145,182.1858906501144,183.76435621293908,185.46428138981784,189.39495446753273,188.763746592866,190.57954564177817,69.92330316231056,59.1332723018522,61.2906438118468,62.12989428617481,62.964019439172844,62.23317409129355,59.78122958071259,57.570578331727134
3.26,155.82840896577684,157.47686543603712,159.13958715606657,160.81686186043348,162.50535946449662,164.18498970312604,165.90076198158522,167.47555290555263,169.15899513682916,170.85138666174436,172.46713043406803,174.12457016842532,175.85000374077993,177.463024480923,179.14230606337728,180.79812348055256,182.57103102509333,184.18652911527113,185.87888530099562,189.39495446753273,190.243786389795,190.87292421232385,122.86631812759876,59.18816266643373,61.90593958127985,62.60373776839248,63.24273789688265,62.311142401005924,60.06286158976475,57.81072842073547
3.28,155.82840896577684,157.47686543603712,159.13958715606657,160.81686186043348,162.50535946449662,164.18498970312604,165.90076198158522,167.47555290555263,169.15899513682916,170.85138666174436,172.46713043406803,174.12457016842532,175.85000374077993,177.463024480923,179.14230606337728,180.79812348055256,182.57103102509333,184.18652911527113,185.87888530099562,189.39495446753273,190.243786389795,190.87292421232385,173.113681281852,59.43488384625715,62.37040237689129,62.87279516969321,63.32685867270169,62.77497210805591,60.455764862209705,58.488204766634965
