time [Myr],adm1 [m],adm2 [m],adm3 [m],adm4 [m]
0.8614,34.74003752468659,46.10605851133694,57.41857402892144,22.9894661355088
0.8616,34.74003752468659,46.10605851133694,57.41857402892144,22.9894661355088
0.8618,34.74003752468659,46.10605851133694,57.41857402892144,22.9894661355088
0.862,34.74003752468659,46.10605851133694,57.41857402892144,22.9894661355088
0.8622,34.74003752468659,46.10605851133694,57.41857402892144,23.01227864806151
0.8624,34.74003752468659,46.10605851133694,57.41857402892144,23.03481394044251
0.8626,34.74003752468659,46.10605851133694,57.41857402892144,23.05754611368745
0.8628,34.74003752468659,46.10605851133694,57.41857402892144,23.079341708998015
0.863,34.74003752468659,46.10605851133694,57.41857402892144,23.101062690620918
0.8632,34.74003752468659,46.10605851133694,57.41857402892144,23.12277322852911
0.8634,34.74003752468659,46.10605851133694,57.41857402892144,23.144414837367925
0.8636,34.74003752468659,46.10605851133694,57.41857402892144,23.165933803904235
0.8638,34.74003752468659,46.10605851133694,57.41857402892144,23.18739583760644
0.864,34.74003752468659,46.10605851133694,57.41857402892144,23.20585380872138
0.8642,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.8644,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.8646,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.8648,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.865,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.8652,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.8654,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.8656,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.8658,34.74003752468659,46.10605851133694,57.41857402892144,23.22272913779931
0.866,34.74003752468659,46.10605851133694,57.41857402892144,23.230870708457783
0.8662,34.74003752468659,46.10605851133694,57.41857402892144,23.23584606290986
0.8664,34.74003752468659,46.10605851133694,57.41857402892144,23.2411111186424
