time [Myr],adm1 [m],adm2 [m],adm3 [m],adm4 [m],adm5 [m],adm6 [m],adm7 [m],adm8 [m],adm9 [m],adm10 [m],adm11 [m],adm12 [m],adm13 [m],adm14 [m],adm15 [m],adm16 [m],adm17 [m],adm18 [m],adm19 [m],adm20 [m],adm21 [m],adm22 [m],adm23 [m],adm24 [m],adm25 [m],adm26 [m],adm27 [m],adm28 [m],adm29 [m],adm30 [m],adm31 [m],adm32 [m],adm33 [m],adm34 [m],adm35 [m],adm36 [m],adm37 [m],adm38 [m],adm39 [m],adm40 [m]
0.205,20.684436445947256,22.473863727378255,22.73608936666088,24.00433962136898,24.354790205452684,21.01545807275099,23.445088596392583,21.98057192990958,20.416599164270547,19.05126521037162,16.72779410698547,12.57871792755739,11.648852608653067,10.1896011553447,8.211638076433118,7.112413172800235,7.616957860202506,6.438219955195716,5.77604093722133,5.447568538949106,4.887966763674219,5.56061508163116,5.636583186844453,5.197543417817856,4.551010316358964,3.1300495326257454,4.787470072297085,4.098734596174815,4.56404851837206,4.795831837476428,5.1928987559130935,4.334699974210809,4.587275860306404,5.26452760307697,5.957987055792118,5.788093888633387,4.66220907637185,4.199092422255049,4.571907352075356,5.281827886113854
0.206,20.706328687065902,22.473863727378255,22.990497015004788,24.18815625762039,24.446715189168913,21.771664529574373,23.644998531482628,21.99054482914178,20.416599164270547,19.05126521037162,16.8373584995144,12.581245536586163,11.648852608653067,10.1896011553447,8.211638076433118,7.125320856617629,7.6769978477068905,6.524194204837466,5.8002183082710195,5.478905942026911,4.904894310366274,5.63409559396127,5.636583186844453,5.197543417817856,4.559357012784733,3.143370711693231,4.787470072297085,4.103063783556854,4.567363880213574,4.795831837476428,5.1928987559130935,4.337028341074712,4.597021318367154,5.2838682574479945,5.957987055792118,5.788093888633387,4.707902032759697,4.348942599824986,4.571907352075356,5.281827886113854
0.207,20.72696884703275,22.473863727378255,23.263123122266567,24.53374328555909,24.573887962885284,21.954861429022348,24.25989230039007,22.00783270284972,20.42011870623483,19.05126521037162,16.99599692986022,12.626637560021676,11.648852608653067,10.1896011553447,8.273231914138151,7.125320856617629,7.6769978477068905,6.6414411513985785,5.8002183082710195,5.51229881132338,5.066068921485073,5.694937335010565,5.636583186844453,5.197543417817856,4.559357012784733,3.148501674278393,4.787470072297085,4.12700084899204,4.574778934254308,4.795831837476428,5.1928987559130935,4.339019365674779,4.597021318367154,5.434408510626912,5.957987055792118,5.913322952861767,4.866497388080252,4.351138340086206,4.571907352075356,5.281827886113854
0.208,21.32543498455205,22.504815245933646,23.263123122266567,24.53374328555909,24.91405180758429,21.96464978013593,24.429968494340926,22.026819261884658,20.42011870623483,19.522399594397676,17.0439863136476,12.626637560021676,11.648852608653067,10.1896011553447,8.344914823815326,7.2695286411371995,7.697663047939956,6.68319678188561,5.860533424150936,5.546558290785313,5.074287525835018,5.7527559526750895,5.636583186844453,5.197543417817856,4.559357012784733,3.1601377957060652,4.790253054936805,4.154100434365509,4.589043559757034,4.795831837476428,5.1928987559130935,4.339019365674779,4.597021318367154,5.539456255877285,5.957987055792118,5.967081883988669,4.877422504784795,4.365291375661746,4.571907352075356,5.281827886113854
0.209,21.60778522337059,22.54410783126966,23.32264716564497,24.832862737141866,24.930342288843473,21.966026419297563,24.767081113203833,22.07272225388236,20.42011870623483,19.842689415374654,17.355758536283734,12.626637560021676,11.648852608653067,10.313047658703745,8.36164578351842,7.2835082358341054,7.697663047939956,6.68319678188561,5.860533424150936,5.600970680264516,5.103500980158532,5.790435788543066,5.636583186844453,5.197543417817856,4.559357012784733,3.1768352690128823,4.790253054936805,4.182789515095129,4.607975860545527,4.797550177125382,5.1928987559130935,4.344329318688508,4.597021318367154,5.61284146167638,5.961504924715557,5.967081883988669,5.025271289337759,4.370281882441676,4.573418416102565,5.281827886113854
0.21,21.60778522337059,22.663158482078643,23.487285379914553,24.910097425716682,24.930342288843473,22.571071628364557,24.9470931764328,22.233453750251915,20.42062966004175,20.16324789088119,17.52255746135025,12.626637560021676,11.648852608653067,10.323612462707317,8.476480977019722,7.359200174716056,7.697663047939956,6.68319678188561,5.983264321421198,5.656713390543339,5.117767785228416,5.818297590471375,5.636583186844453,5.197543417817856,4.559357012784733,3.1859303602415596,4.900303827015306,4.217969541247878,4.630080015973648,4.800633661461946,5.1928987559130935,4.344329318688508,4.600663429680952,5.680641466745769,5.9615102663945425,5.967081883988669,5.025271289337759,4.375327370039474,4.577225108609304,5.286256090155099
0.211,21.616855954186665,22.709316079153698,23.607239247940754,25.054699629511543,25.08836013694198,22.666808911023097,24.9470931764328,22.248905123697675,20.49957394796816,20.179536359631147,17.52255746135025,12.626637560021676,11.648852608653067,10.38670032599308,8.481252548444214,7.359200174716056,7.697663047939956,6.68319678188561,5.986679066056833,5.687086223689481,5.158036249449216,5.827674513564245,5.636583186844453,5.197543417817856,4.559357012784733,3.1953098038880636,4.900303827015306,4.259763814051074,4.654155911586712,4.800812910830154,5.1928987559130935,4.498468511000063,4.614477025244944,5.736175792518167,5.967527232923196,6.0755674432262,5.095671979895613,4.395124410053167,4.582853157803961,5.293590387583346
0.212,21.642450554645123,22.758590984453754,23.72437246682799,25.15464479968966,25.297732543757448,22.683533686356164,24.98950930461628,22.385685765753603,20.49957394796816,20.21163982920058,17.52255746135025,12.760190148388022,11.648852608653067,10.38670032599308,8.567129149396202,7.4232525914218455,7.697663047939956,6.788971555365233,5.989008293782976,5.694356846442681,5.186322032076427,5.827674513564245,5.636583186844453,5.197543417817856,4.559357012784733,3.2127862509108844,5.000044957142847,4.292311307562306,4.679630919154132,4.806008135593631,5.1928987559130935,4.50774231896481,4.623600390831867,5.781393635226983,5.977918679531428,6.0755674432262,5.095671979895613,4.405866354466079,4.589085583866623,5.303658273735008
0.213,21.677178238197627,22.905495883684623,23.72437246682799,25.32217324076885,25.43534976266541,23.131260617918763,25.225857939069385,22.392618689653013,20.49957394796816,20.506948381190536,17.52255746135025,12.85585119299943,11.648852608653067,10.526480951405825,8.567129149396202,7.485562349063688,7.752953683710374,6.794688236984706,6.083096382103313,5.700497587111368,5.224007079876904,5.827674513564245,5.636583186844453,5.197543417817856,4.559357012784733,3.221885684937564,5.0268574864568185,4.29786561570319,4.700726824786554,4.830587383248941,5.1928987559130935,4.51553205687376,4.636928807340919,5.818914539976879,5.991538905160484,6.0755674432262,5.095671979895613,4.41538393939899,4.726328998640567,5.421335005300885
0.214,21.70851061996616,23.07671573940792,24.190612522466026,25.52014594625417,25.471176557931585,23.141669881861603,25.466982352531094,22.519140302372485,20.56626915398342,20.66602415392107,17.940596921304977,12.99139834542194,11.746815026905423,10.53428030687568,8.647353931983348,7.486105367244057,7.807525619614979,6.85887322372764,6.083096382103313,5.705713463935722,5.262239607426903,5.8717683436588075,5.636583186844453,5.197543417817856,4.559357012784733,3.231059889218539,5.0268574864568185,4.303502783474121,4.847310453089757,4.85882720833664,5.1928987559130935,4.5221015284704595,4.65601683197052,5.8517804902323185,6.0067480657570504,6.192470283016158,5.095671979895613,4.426688786674456,4.812167129314788,5.4816486270603795
0.215,21.73629816819243,23.17600860163796,24.190612522466026,25.651367091440637,25.65020716580145,23.783682964856528,25.466982352531094,22.53165628138724,20.680378224010585,20.77823354328735,18.029495069255482,13.043245537774418,11.82635987838367,10.540825211138632,8.667024982903854,7.552164339828172,7.807525619614979,6.85887322372764,6.083096382103313,5.715391243919861,5.281696412044955,5.8717683436588075,5.636583186844453,5.197543417817856,4.559357012784733,3.2361124224565168,5.0268574864568185,4.308485228493261,4.943015921058747,4.894698693338901,5.1928987559130935,4.530390649474075,4.6691784940458385,5.877338006259059,6.031293876056813,6.192470283016158,5.172745378683928,4.584652261787474,4.8217196309741395,5.4816486270603795
0.216,21.98186743118359,23.29386709361843,24.655274171127015,25.83124156636192,25.65020716580145,24.326577364936945,25.69692674259652,22.70479213889143,20.790149999713186,20.87824047990959,18.23186676065463,13.10002073356602,11.82635987838367,10.546293238072373,8.749414701700442,7.613030428018685,7.877247156078594,6.9665256935965685,6.124455966299789,5.721277776300604,5.423451708788681,5.948270480866191,5.636583186844453,5.197543417817856,4.559357012784733,3.2361124224565168,5.0268574864568185,4.317044058149585,5.0033649883046545,4.928452257392763,5.1928987559130935,4.5428078415535875,4.669190983990936,5.905603606203473,6.0624693271470695,6.28746800906015,5.172745378683928,4.718325259159081,4.8217196309741395,5.4816486270603795
0.217,22.181918140837368,23.32171687730009,24.989404939989754,25.83124156636192,25.65020716580145,24.326577364936945,25.69692674259652,23.531946642207537,20.93781859779568,21.0361381060172,18.327220274617932,13.30774744914865,11.82635987838367,10.550448599180447,8.753312740015065,7.619250958874055,7.877247156078594,7.0499923528907935,6.152180547180995,5.72690047200289,5.482613367848463,5.948270480866191,5.636583186844453,5.197543417817856,4.559357012784733,3.3740495874650485,5.0268574864568185,4.325913962793347,5.06644057576934,4.967905405737146,5.1928987559130935,4.5520044958263375,4.6735701540116725,5.921783585507187,6.081402724296198,6.3149102505056485,5.179381193691864,4.718325259159081,4.8217196309741395,5.4816486270603795
0.218,22.22703605243669,23.32932088844934,25.212020941883207,25.83124156636192,25.96712068000921,24.52877424570042,25.722389019382504,23.531946642207537,20.963161306482505,21.145580068938973,18.434706265850867,13.484190162160173,11.922082274050306,10.656229032595627,8.756856708263072,7.6255847308683045,7.877247156078594,7.112538570344888,6.1578977033662845,5.729381225197125,5.482613367848463,6.053957969524687,5.636583186844453,5.197543417817856,4.559357012784733,3.4895935681922094,5.0268574864568185,4.333700460915479,5.122284101328336,5.002220025481633,5.1928987559130935,4.560534316228928,4.812931701822284,5.921783585507187,6.0977804293909035,6.3149102505056485,5.179381193691864,4.718325259159081,4.8217196309741395,5.4816486270603795
0.219,22.878923716806447,23.840636191552814,25.402480520196722,25.83124156636192,26.213868733135325,24.636372662869213,25.818628227024615,23.531946642207537,21.170297457860315,21.313907570319007,18.434706265850867,13.602241891249301,11.989753706873453,10.674651894699336,8.768271162688011,7.6319298061115335,7.877247156078594,7.140830443079843,6.193920829825185,5.7324671255009205,5.482613367848463,6.135756481029739,5.6414896462447714,5.197543417817856,4.59209317288147,3.4895935681922094,5.12154928761777,4.335295435404469,5.171261259492389,5.036328603108473,5.1928987559130935,4.568581762762294,4.90661828130165,5.9569381343301355,6.111741170216481,6.3149102505056485,5.3397338669648935,4.734126426956517,4.8217196309741395,5.4816486270603795
0.22,22.878923716806447,23.840636191552814,25.431216219128455,25.907263283962823,26.366239991009078,25.056743855755492,25.8756643359382,23.63792227989411,21.359545723210267,21.46399916137655,18.43822674259314,13.7348050570559,12.020024310326916,10.783723780998843,8.843777099729765,7.638305819457126,7.921598336980801,7.188796802242555,6.197862594450264,5.7358370466561714,5.482613367848463,6.135756481029739,5.647589904399709,5.197543417817856,4.745640730896328,3.4967705275971293,5.12154928761777,4.337011294851505,5.215184052123101,5.0532460669184704,5.1928987559130935,4.572063109040305,4.946224588240733,5.9569381343301355,6.124190284902766,6.3149102505056485,5.436735497782678,4.755122550942335,4.832945577670369,5.4816486270603795
0.221,22.878923716806447,24.13946838944051,25.466092105149375,26.176602097990042,26.58147581130346,25.056743855755492,26.014453702313382,23.752842646389684,21.540052091626322,21.57629554749799,18.730652470897994,13.7348050570559,12.04625637859839,10.783723780998843,8.849737696462446,7.645307560344033,7.927317802616833,7.247001123107969,6.203673045437651,5.738649869386439,5.482613367848463,6.147728019934911,5.653272782723659,5.197543417817856,4.745640730896328,3.5044193564847586,5.183584463757148,4.361867450127981,5.279318794506257,5.067982131031705,5.1928987559130935,4.572063109040305,4.946224588240733,5.96247631795593,6.135244455599647,6.3149102505056485,5.436735497782678,4.780204638836585,4.973840172011674,5.4816486270603795
0.222,23.39008536206737,24.4429644016312,26.650389905805312,26.276870491031485,26.640441444425395,25.056743855755492,26.06145945254319,23.88304772757029,21.706535358976577,21.57629554749799,18.747264647940717,13.7348050570559,12.04625637859839,10.783723780998843,8.904729473964302,7.771120067194462,8.040991642457271,7.311102715613551,6.209754951856057,5.741198805455581,5.482613367848463,6.1674798951200955,5.657898379873512,5.197543417817856,4.745640730896328,3.507616641011371,5.183584463757148,4.484514849826885,5.337796646614968,5.082684990881736,5.1928987559130935,4.585005048796499,4.946224588240733,5.96247631795593,6.145036966416257,6.3149102505056485,5.442360090321215,4.791964668284039,5.061686899456017,5.4816486270603795
0.223,23.39008536206737,24.4429644016312,26.650389905805312,26.84923988123158,26.640441444425395,25.136297481850548,26.079147022432824,24.56154739183674,21.84365816574337,21.587542612632042,19.00030205091587,13.77745116864479,12.110986773542491,10.799858093301081,8.905979563852858,7.886525956408299,8.040991642457271,7.3150489353816175,6.218654189992825,5.746215969174954,5.482613367848463,6.191689287884519,5.661557801538399,5.197543417817856,4.745640730896328,3.5193782289124975,5.183584463757148,4.484514849826885,5.382467590177154,5.097800559317016,5.1928987559130935,4.596888673459768,4.946224588240733,5.96247631795593,6.153685991377101,6.3149102505056485,5.446921271227332,4.791964668284039,5.061686899456017,5.4816486270603795
0.224,23.39008536206737,24.4429644016312,26.650389905805312,26.84923988123158,26.804529147055717,25.895228347706645,26.09416048612642,24.680431070330208,21.863117211286394,21.78030111478398,19.333328755487244,13.782306879941187,12.172595222864105,10.890940128232142,8.979180573433993,7.972742155682028,8.042108250564679,7.358108895878875,6.254088988159512,5.749033912745921,5.482613367848463,6.203425606947812,5.674828197422393,5.197543417817856,4.74674539598402,3.526356258567144,5.22800445249966,4.484514849826885,5.406429699313546,5.114056076732674,5.1928987559130935,4.607607960953644,4.949495552262916,5.96247631795593,6.161307596609564,6.32187466405403,5.450726074033736,4.903795906116607,5.061686899456017,5.482080362945485
0.225,23.393779912142264,24.4429644016312,27.465593272274877,26.84923988123158,26.804529147055717,25.90612068058911,26.648831890229744,24.680431070330208,22.383520522798626,22.008268921991686,19.5292177998354,13.789718764468255,12.230244698326775,10.893174894931903,8.979180573433993,8.049045165201012,8.042108250564679,7.381989712520962,6.259915233582596,5.751853490576997,5.482613367848463,6.218044329277118,5.687970978429958,5.197543417817856,4.748305559240567,3.526356258567144,5.22800445249966,4.484514849826885,5.44561432281867,5.131510904085769,5.1928987559130935,4.617251956815239,4.952318485250167,6.034998885171684,6.16800230625184,6.333307937420175,5.453995585495,5.033188987195735,5.07031765936798,5.483831036249921
0.226,23.445551335079074,24.787084632549952,27.465593272274877,27.23591383551666,27.00445170665049,26.55771672238709,26.915482091125934,24.680431070330208,22.383520522798626,22.167746471600232,19.631847016299027,13.796988148073128,12.292727477855621,10.895939873262044,8.979180573433993,8.113432412347505,8.075633901591136,7.5082031121425405,6.291270380064855,5.7549586276248,5.495954632443642,6.234322587757837,5.689958295567802,5.197543417817856,4.754687747284589,3.5482858509901796,5.22800445249966,4.496049123626961,5.489398462795783,5.149058766512171,5.1928987559130935,4.626200459327032,4.958823535073879,6.034998885171684,6.182465564450284,6.458911433997741,5.457955100808271,5.055671705338777,5.179375591827811,5.485965206709999
0.227,23.50422069052408,24.787084632549952,27.465593272274877,27.23591383551666,27.00445170665049,26.55771672238709,26.915482091125934,25.115983993191936,22.383520522798626,22.177174895744326,19.631847016299027,13.804887697075205,12.372391512142983,10.908815978660234,8.979180573433993,8.17981778868865,8.075633901591136,7.604488619318943,6.298071995619483,5.758031183773823,5.496036223597674,6.2654185025564,5.6909725620305505,5.197543417817856,4.754687747284589,3.5776889445102023,5.22800445249966,4.5060602468108195,5.532020433068001,5.167822181132485,5.1928987559130935,4.635209424708503,4.9695983018265135,6.034998885171684,6.200489049646704,6.458911433997741,5.460529439633361,5.055671705338777,5.179375591827811,5.487828072771169
0.228,23.558291702913127,24.880787031614535,27.779275486989043,27.692895594852036,27.00445170665049,26.987911887629906,26.915482091125934,25.115983993191936,22.83866709305702,22.34856384440675,19.66434693532115,13.81317468404534,12.437519242843837,10.991325624955909,9.021050330308725,8.236410032259275,8.075633901591136,7.679767600130881,6.307458648067906,5.7612619552181625,5.496386983429085,6.2950109403370025,5.69414200357937,5.197543417817856,4.754687747284589,3.6107925415278244,5.236694443332548,4.607158664379282,5.532020433068001,5.1876950560944115,5.1928987559130935,4.6446073530802625,4.978880693710276,6.034998885171684,6.220929991133624,6.458911433997741,5.462912066895666,5.055671705338777,5.295538217986172,5.49063199137147
0.229,24.359847811107365,24.977860980697773,27.779275486989043,27.803847219110928,27.00445170665049,27.10035979682478,26.915482091125934,25.47907774703395,22.83866709305702,22.34856384440675,19.66434693532115,13.905566529291496,12.476114870485043,10.991325624955909,9.057787382382834,8.303722549513184,8.078032450442448,7.737066636527093,6.312328621655721,5.764755022442911,5.496959909398349,6.323229620633518,5.706884738349015,5.197882370028348,4.754687747284589,3.6539540274418436,5.313855985685852,4.610504083198773,5.532020433068001,5.208434909883641,5.1928987559130935,4.653919523550726,5.10841689703492,6.0823071927504,6.243515281536171,6.458911433997741,5.465095489756989,5.055671705338777,5.2969801525459115,5.493073668524291
0.23,24.642798269031186,24.977860980697773,27.779275486989043,28.20101722522147,27.2875834062273,27.10035979682478,26.944437509218762,25.548505748201375,22.860313226710545,22.34856384440675,19.755812163357486,14.143252680642572,12.476114870485043,11.076205647477863,9.057787382382834,8.37308228125895,8.082935457426174,7.737066636527093,6.34591998023373,5.768557723473295,5.497726571658111,6.350128673019205,5.708350299049121,5.2056783508641145,4.760944081034766,3.6966771043352566,5.396105642175052,4.746491747087489,5.532020433068001,5.2278102203469095,5.1928987559130935,4.665131382886324,5.145880866707553,6.0823071927504,6.398633812762439,6.458911433997741,5.46715185516545,5.055671705338777,5.319283735373753,5.496367837954055
0.231,24.893921225630194,25.393205866359107,27.830904782414848,28.20101722522147,27.2908942241157,27.10035979682478,27.004703692114905,25.548505748201375,23.210112888052187,22.382965905756304,19.755812163357486,14.329772846315569,12.476114870485043,11.144915145724577,9.057787382382834,8.436148264212683,8.089447576710032,7.807180168806013,6.351191343749232,5.772625528160199,5.498666203543518,6.37572756620957,5.710853917208686,5.206520893048271,4.766612725178343,3.739373341321083,5.480270252857819,4.755110857265175,5.544652685263823,5.250265296422464,5.1928987559130935,4.675667811005613,5.145880866707553,6.0823071927504,6.473700139266768,6.458911433997741,5.468767994178139,5.055671705338777,5.452865836116894,5.499257477490329
0.232,24.897791377397432,25.749582398957585,27.938003120277546,28.3410667791353,27.294491434944582,27.10524838385966,27.62259631392873,25.76441722124156,23.210112888052187,22.681916402170973,19.755812163357486,14.399321632609514,12.476114870485043,11.195118741024688,9.059471398945002,8.49175474713703,8.095345494275414,7.8131313586430355,6.356022581280767,5.776943575183166,5.499761219037218,6.4001841616026205,5.722068787473773,5.215829556360739,4.7783233164154755,3.788106461632589,5.480270252857819,4.863817149428015,5.544652685263823,5.273565930346104,5.1928987559130935,4.685728343874207,5.145880866707553,6.0823071927504,6.473700139266768,6.458911433997741,5.468767994178139,5.058284953818245,5.557960881453855,5.502325274001569
0.233,24.898390992193747,25.749582398957585,28.050602079136098,28.841332729806346,27.461206639499615,27.16023327868731,27.62259631392873,26.125561319898075,23.210112888052187,22.83305833714525,19.755812163357486,14.399321632609514,12.476114870485043,11.195118741024688,9.060670914384575,8.504071138631911,8.104048459806606,7.829082627020842,6.38025743622131,5.778311154615374,5.50099681957509,6.423680697551118,5.722785575492435,5.215829556360739,4.954955724563357,3.8213342407808115,5.480270252857819,4.863817149428015,5.600530574007246,5.2772826204776395,5.1928987559130935,4.692851789682937,5.145880866707553,6.0823071927504,6.476478227739238,6.458911433997741,5.468767994178139,5.058284953818245,5.633542977706287,5.5029816345616585
0.234,25.267725376834004,25.749582398957585,28.166044805389934,28.841332729806346,28.020040644937467,27.202918293655923,27.622809861003645,26.125561319898075,23.48630914953734,22.83305833714525,19.972218538326114,14.403995254449617,12.476114870485043,11.195118741024688,9.064293860934034,8.504071138631911,8.11615598625668,7.85414207045602,6.527636864915857,5.778311154615374,5.502361680818871,6.446172302360361,5.724631624589956,5.224161816432445,5.068341826415011,3.844997021899772,5.495553760185842,4.863817149428015,5.623586484262074,5.439113092535767,5.1928987559130935,4.699777697294001,5.145880866707553,6.201739618197663,6.476615930792918,6.458911433997741,5.468767994178139,5.080652502588535,5.678603536249284,5.5029816345616585
0.235,25.267725376834004,26.166310601295606,28.222792281335778,28.841332729806346,28.020040644937467,27.252735881767755,27.668694523203243,26.563208581166908,23.685449881077194,22.85619751078266,19.972218538326114,14.408052696487987,12.476114870485043,11.195118741024688,9.07871827586976,8.504071138631911,8.131049407407371,7.856306623401824,6.580635489208503,5.778311154615374,5.50384790489134,6.468551179499969,5.733681248542687,5.225137965716144,5.068341826415011,3.8658701312406265,5.495553760185842,5.008289531627504,5.623586484262074,5.450829466244627,5.1928987559130935,4.706456018165703,5.145880866707553,6.286448715463356,6.476615930792918,6.458911433997741,5.468767994178139,5.099016283261092,5.710352182136404,5.506179927149344
0.236,25.70656787471697,26.397891099720553,28.27772464531437,28.922156942369725,28.163008032945477,27.365572366850078,28.22544749822498,26.563208581166908,23.712859364046167,22.85619751078266,20.032259468474773,14.438834020804817,12.476114870485043,11.195118741024688,9.08709586774156,8.504071138631911,8.146981293126153,7.856957324348959,6.580635489208503,5.797368066963459,5.505467868262385,6.488830107913976,5.735122002178451,5.22688560192839,5.068341826415011,3.891430086158778,5.502137747807634,5.12850225229748,5.623586484262074,5.460487013874294,5.1928987559130935,4.71504315211741,5.145880866707553,6.340285290803939,6.476615930792918,6.458911433997741,5.468767994178139,5.134992387901272,5.710352182136404,5.514381511282795
0.237,25.707238098977623,26.398656778018186,28.345173603818537,29.180296938612198,28.312665632103577,27.488186619464898,28.22544749822498,26.804214510433066,24.01006508414334,22.85619751078266,20.032259468474773,14.59180738007105,12.477289983494558,11.199663700015416,9.105119388089241,8.504071138631911,8.160251258156077,7.941132317178664,6.580635489208503,5.958132207288179,5.507160469351718,6.497661896761896,5.745012437996036,5.237028051051175,5.068341826415011,3.9150184095667706,5.502137747807634,5.2071718178508535,5.623586484262074,5.480951592113107,5.1928987559130935,4.721066592460358,5.145880866707553,6.363544640513807,6.476615930792918,6.458911433997741,5.468767994178139,5.3092501638419725,5.764461842694504,5.5245174355516
0.238,25.707238098977623,26.398928727565774,28.403119617255744,29.407983994569342,28.451047310420453,27.488186619464898,28.22544749822498,26.895798047215116,24.134201293761794,22.85619751078266,20.039476968281654,14.711659296944827,12.481755143000044,11.20349902430611,9.123995174104271,8.504071138631911,8.189427400075639,7.941132317178664,6.595253864690754,6.062453465575282,5.5089371842180075,6.499096358085803,5.745316048708539,5.238657376581341,5.068341826415011,3.93638193033336,5.502137747807634,5.2071718178508535,5.623586484262074,5.495444013415208,5.1928987559130935,4.7266708005452,5.145880866707553,6.363544640513807,6.476615930792918,6.458911433997741,5.468767994178139,5.3092501638419725,5.805434451592961,5.53627361477416
0.239,25.707238098977623,26.401376022978692,29.24944807596613,30.092225591037828,28.563552982676455,27.511499768467687,28.409699164994866,27.210487387387964,24.134201293761794,22.85619751078266,20.138026494314193,14.842190831453653,12.612334202366736,11.206743657496242,9.133454027475887,8.504071138631911,8.207758678972903,7.941132317178664,6.740074484865984,6.156646376020193,5.5108589243505905,6.499096358085803,5.745431514384821,5.240372832562278,5.068341826415011,3.956542290953966,5.502137747807634,5.2071718178508535,5.623586484262074,5.512079507947131,5.1928987559130935,4.731889041105401,5.145880866707553,6.421355349895816,6.476675959314475,6.458911433997741,5.475980613762147,5.31574151105198,5.805434451592961,5.550225785367407
0.24,25.707238098977623,26.501646785873845,29.24944807596613,30.092225591037828,29.29402558598147,28.27374590364159,28.54569962266207,27.296966882973578,24.512062239523686,22.980536326154066,20.15454690823827,14.957879095663314,12.72777719420778,11.209484373055604,9.134411592467684,8.504071138631911,8.266629862690342,7.9731628516557365,6.7479770049107195,6.228944742519578,5.512970313915568,6.499096358085803,5.7506217548003224,5.241625428999672,5.068341826415011,3.970015308911764,5.502137747807634,5.2071718178508535,5.623586484262074,5.54625772458599,5.1928987559130935,4.7367522250363665,5.149597490102977,6.45313272298232,6.477153293186701,6.458911433997741,5.483355840688064,5.327480250509472,5.877680012691995,5.562780305217345
0.241,25.708716887097022,26.504579195148164,29.516010797679648,30.30629636846874,29.532828660104972,28.59197195425148,28.651983461910124,27.405913566397107,24.616567654315446,23.0677536308166,20.17553511013805,15.078496271870929,12.738586487091121,11.211788550885267,9.137967699898677,8.504071138631911,8.318900909856252,7.9731628516557365,6.773638953562156,6.255264413225878,5.515299791782724,6.499096358085803,5.7506217548003224,5.244050060376304,5.068341826415011,3.9826490267027537,5.502137747807634,5.2071718178508535,5.623586484262074,5.566366238813084,5.1928987559130935,4.741288735124852,5.1553494167227045,6.45313272298232,6.478219818200056,6.458911433997741,5.489985700822921,5.343356962817117,5.925852760828719,5.57420753157631
0.242,26.546851364548754,26.50921116559167,29.516010797679648,30.30629636846874,29.615213577156148,28.59197195425148,28.816947053972044,27.586405420107194,24.616567654315446,23.0677536308166,20.24045531875331,15.078496271870929,12.738586487091121,11.213705484295504,9.143483097682868,8.504071138631911,8.330728085828657,7.9731628516557365,6.792245540684054,6.255264413225878,5.5178747496291605,6.499096358085803,5.7506217548003224,5.2548711178285075,5.068341826415011,3.9957206513118035,5.502137747807634,5.23158025235275,5.623586484262074,5.587509068522138,5.1928987559130935,4.7455245321711415,5.160526032253438,6.502592352857081,6.47997309174969,6.458911433997741,5.496084185099859,5.3743200112646345,5.925852760828719,5.584106453436701
0.243,26.546851364548754,26.645225801462974,29.917364234786376,30.30629636846874,30.051027186932632,28.59197195425148,28.999098401722947,27.988903961910243,24.616567654315446,23.13114443715974,20.3885115790594,15.124164611871185,12.738586487091121,11.215273271532098,9.1503212141096,8.50489241424672,8.340249227683206,7.9731628516557365,6.901619623950902,6.256382202616946,5.520714545602876,6.499096358085803,5.7506217548003224,5.2645761323760425,5.068341826415011,4.008109414367634,5.502137747807634,5.246966407655622,5.623586484262074,5.6114887391924535,5.1928987559130935,4.749483344496066,5.165237187959298,6.541264267492515,6.481619178738113,6.458911433997741,5.501648178565504,5.402484264313361,5.925852760828719,5.593249813339401
0.244,26.546851364548754,26.77083256347053,29.917364234786376,31.25132789005391,30.193498888391545,29.315327978869828,29.158843839563534,28.04399319387489,24.98636002368347,23.13114443715974,20.52471138607142,15.20681430215132,12.738586487091121,11.2170509240825,9.158265989931756,8.506861662820723,8.34653752055331,7.9731628516557365,6.901619623950902,6.2792949416590655,5.536324529649574,6.499096358085803,5.7506217548003224,5.267101170282228,5.068341826415011,4.020455828230301,5.502137747807634,5.246966407655622,5.623586484262074,5.636150477540994,5.1928987559130935,4.753185918232635,5.1698287942108845,6.567027954022996,6.590950168324549,6.458911433997741,5.505898683792179,5.428769672844769,5.925852760828719,5.6017548706843625
0.245,26.546851364548754,26.97858214047642,29.917364234786376,31.25132789005391,30.78952450711421,29.315327978869828,29.337832574507555,28.04399319387489,25.15460718431994,23.17239811778536,20.644154400049693,15.320349178090733,12.738586487091121,11.28788276479699,9.2247123292181,8.509763670174554,8.352873779041055,7.9731628516557365,6.906041708167299,6.307356566853215,5.5381438466533695,6.499096358085803,5.7506217548003224,5.269886221501968,5.068341826415011,4.032995100604021,5.502137747807634,5.284033200066737,5.623586484262074,5.655607374360746,5.264902963126607,4.7566530327533325,5.174139497807299,6.567027954022996,6.659444020286232,6.458911433997741,5.509796104486941,5.444485609498485,5.925852760828719,5.609711800700277
